osmid,x,y
10262148194,77.1755736,28.574012
10262148195,77.175704,28.5737816
10262148196,77.1745602,28.573289
10262148197,77.1747821,28.5730164
10262161608,77.1352961,28.7206058
10262166142,77.1767599,28.5739127
10262166143,77.1767923,28.5736903
10262166144,77.1769355,28.5740018
10262166153,77.1774015,28.5729947
10262166154,77.1770313,28.5727414
10262166155,77.1770204,28.5727529
10262166156,77.1765461,28.5724595
10262166158,77.1776047,28.5728499
10262166169,77.1766615,28.574876
10262166175,77.1767096,28.5746949
10262166176,77.1769795,28.5750171
10262166177,77.1769524,28.5747796
10262166198,77.1756955,28.5777872
10262183116,77.1352428,28.7205361
10262192440,77.1680619,28.6320508
10262192441,77.1683144,28.6316947
10262192442,77.1698022,28.6321429
10262192444,77.1698597,28.6312253
10262192445,77.1694662,28.6317589
10262192446,77.1698984,28.631995
10262192449,77.1717954,28.6327653
10262192450,77.1722787,28.6323521
10262211493,77.2029034,28.6288687
10262211494,77.2026036,28.6284957
10262211495,77.2027467,28.6286737
10262211496,77.2025006,28.628824
10262211497,77.2022196,28.6289797
10262211498,77.2027048,28.6281056
10262211499,77.2030658,28.6286095
10262211500,77.2027003,28.628616
10262211501,77.2029583,28.6284594
10262221409,77.1261183,28.7189557
10262221425,77.1272351,28.7181854
10262239740,77.2002614,28.6306409
10262239741,77.2003771,28.6308005
10262239742,77.2005755,28.6313006
10262239745,77.2009156,28.6314659
10262239746,77.2009465,28.6310927
10262239747,77.2008116,28.6309026
10262239748,77.2003723,28.6310237
10262239749,77.2005782,28.6309084
10262239755,77.2009992,28.6302147
10262239757,77.200833,28.6305173
10262239760,77.2012916,28.6305325
10262239775,77.2028248,28.6312965
10262239776,77.2020999,28.6302879
10262239777,77.2018608,28.6304128
10262239778,77.2024448,28.6301077
10262239779,77.2032586,28.6310427
10262239780,77.2026563,28.6310621
10262239781,77.2030831,28.6307958
10262239782,77.2024356,28.6307551
10262239783,77.2028825,28.6305137
10262239784,77.2025025,28.630848
10262239785,77.2029282,28.6305778
10262239793,77.2014586,28.6278713
10262239794,77.2008004,28.6282282
10262239795,77.2007497,28.6279463
10262239798,77.2015029,28.6286255
10262239799,77.2008488,28.6282901
10262239800,77.2005314,28.6284643
10262239801,77.2005347,28.6276768
10262239802,77.2010134,28.6276631
10262239803,77.2019293,28.6268828
10262239804,77.2023241,28.6274347
10262239805,77.2026533,28.6278894
10262239806,77.2008749,28.630735
10262260981,77.1891127,28.5470514
10262260982,77.1888553,28.5460742
10262268209,77.2012427,28.6279884
10262310953,77.2091668,28.6311782
10262310954,77.2089507,28.631189
10262310959,77.208851,28.6303541
10262310960,77.2088791,28.6308177
10262310962,77.2091457,28.6308559
10262310963,77.2089383,28.6308688
10262310964,77.2089441,28.6310194
10262310965,77.2085957,28.6310432
10262310966,77.2084856,28.630831
10262310971,77.2090894,28.6299955
10262317649,77.1360596,28.7155576
10262384319,77.2111536,28.6304466
10262384320,77.2140058,28.6309842
10262384321,77.2141811,28.6307057
10262384322,77.2104831,28.6288958
10262384323,77.2117262,28.6294544
10262384324,77.2106855,28.6289868
10262384325,77.2105084,28.6293137
10262384326,77.2106093,28.6291275
10262384332,77.2106477,28.6291451
10262384333,77.2107276,28.6291818
10262384336,77.2106768,28.6291585
10264147981,77.1326162,28.7067752
10264148001,77.1308384,28.7065651
10264148002,77.1306932,28.7066636
10264148003,77.1322293,28.7063594
10264148006,77.133125,28.7077061
10264160375,77.1305846,28.7083663
10264160382,77.1312082,28.708418
10264160384,77.1318197,28.7079323
10264163776,77.1290812,28.7083404
10264163777,77.1296153,28.7079868
10264163779,77.1293022,28.7081941
10264163780,77.1288031,28.70767
10264164017,77.1386751,28.7098265
10264164018,77.1340132,28.7069091
10264174179,77.1359725,28.7172089
10264174180,77.1362555,28.7168993
10264174181,77.1365605,28.7166872
10264174183,77.1383624,28.7180541
10264174184,77.1382094,28.7178783
10264174185,77.1388274,28.7174286
10264174186,77.1386514,28.7165681
10264174187,77.1393375,28.717362
10264174188,77.1371101,28.7166995
10264174196,77.1385167,28.7153686
10264186205,77.1362308,28.7145646
10264186206,77.1364476,28.7148053
10264186207,77.1366711,28.7145091
10264186208,77.1369829,28.7142945
10264188640,77.130095,28.7081998
10264188657,77.134931,28.7093578
10264198909,77.1373897,28.7141401
10264198911,77.1378484,28.7138045
10264209600,77.1352718,28.7101381
10264219321,77.1374801,28.7061279
10264219322,77.1366606,28.7052214
10264219701,77.210765,28.6270557
10264219706,77.2110771,28.6269579
10264221800,77.1369662,28.7165422
10264221801,77.1367173,28.71672
10264221802,77.1370904,28.716678
10264247179,77.129501,28.6978771
10264247182,77.1302203,28.6977701
10264247183,77.130464,28.6978133
10264247184,77.1304808,28.6982303
10264247186,77.1318384,28.6981483
10264247190,77.1331139,28.6992084
10264253924,77.1420046,28.7092077
10264255630,77.2087295,28.6280741
10264255632,77.2101523,28.6287545
10264255633,77.2102342,28.6286164
10264255634,77.2097543,28.6293749
10264255635,77.2098199,28.6292728
10264255636,77.2101718,28.6294188
10264255637,77.2089608,28.6281872
10264255638,77.2086637,28.6287095
10264255640,77.209627,28.6291463
10264255641,77.2094901,28.6282776
10264255642,77.2094145,28.6284091
10264255643,77.2091147,28.6289383
10264255644,77.2089701,28.628865
10264255645,77.2088744,28.6290504
10264255647,77.2084788,28.6289045
10264255649,77.2108177,28.6282509
10264255650,77.2111574,28.6282302
10264255651,77.2108071,28.6280106
10264255653,77.2110538,28.6280531
10264255654,77.2107962,28.6277627
10264255656,77.2110406,28.6278882
10264255657,77.2107865,28.6275429
10264255659,77.2111239,28.6276761
10264255660,77.2107755,28.6272935
10264255661,77.2110194,28.6272936
10264262009,77.1473459,28.6613486
10264270799,77.1417682,28.7089634
10264270800,77.1419561,28.708806
10264286510,77.1441678,28.7030868
10264286511,77.1438327,28.7033617
10264286512,77.1444744,28.7039625
10264286513,77.1447977,28.7036941
10264290717,77.2113018,28.6267448
10264290718,77.2113064,28.6269833
10264290719,77.2112139,28.6269905
10264290722,77.2115767,28.6268998
10264290723,77.2118507,28.6270127
10264290726,77.2119176,28.6272029
10264291573,77.1352711,28.7124652
10264291585,77.1354067,28.712017
10264291586,77.1357219,28.7118019
10264291588,77.1322218,28.7132175
10264291589,77.132514,28.7130064
10264295917,77.1321107,28.7125575
10264295919,77.1316114,28.7116746
10264295920,77.1321436,28.7122988
10264295933,77.1341164,28.7111873
10264295934,77.1345397,28.711015
10264295935,77.1348167,28.7108136
10264295936,77.1339776,28.7110338
10264302271,77.1328796,28.6979759
10264302273,77.1336244,28.7028525
10264302274,77.1345672,28.7022227
10264302275,77.1339234,28.7026528
10264302280,77.1393108,28.6993514
10264302281,77.1400512,28.6989969
10264317506,77.1342455,28.7107252
10264317507,77.1345395,28.7105085
10264318164,77.2156848,28.6196697
10264318165,77.216283,28.6196451
10264318180,77.2154618,28.6168352
10264318182,77.2168053,28.617301
10264318183,77.2155579,28.6168301
10264318186,77.2163619,28.6167872
10264326155,77.1347692,28.6996292
10264328243,77.2152338,28.6214543
10264328244,77.2155133,28.6214762
10264333915,77.1358596,28.7030161
10264333916,77.1363751,28.7035898
10264333917,77.1365807,28.7034525
10264333918,77.1360584,28.7028781
10264334421,77.2150807,28.6266867
10264334423,77.2150514,28.6270749
10264334424,77.2151697,28.6266478
10264335237,77.1395173,28.7051699
10264335238,77.1399532,28.70558
10264335239,77.1393556,28.7052985
10264335240,77.1402238,28.7061228
10264343143,77.1398494,28.7049026
10264359993,77.1363574,28.7113608
10264359994,77.1368852,28.7109872
10264360461,77.1434006,28.7083678
10264360462,77.1432329,28.7082002
10264360463,77.1434791,28.7083065
10264360464,77.1432938,28.7081332
10264360468,77.1313049,28.7014354
10264360469,77.1315929,28.7017351
10264360479,77.1333684,28.7012959
10264384042,77.2145642,28.620852
10264384043,77.2142827,28.6208565
10264384044,77.2142899,28.6212198
10264384045,77.2130891,28.6211109
10264384047,77.2129884,28.619746
10264384048,77.2130156,28.6193779
10264384050,77.2127971,28.619773
10264384051,77.2127715,28.6193939
10264384052,77.2156395,28.6190498
10264384053,77.2148617,28.6190811
10264384054,77.2152728,28.6190646
10264384056,77.2156731,28.6195092
10264392712,77.1404124,28.7051708
10264392713,77.1406324,28.7049861
10264392715,77.1301213,28.6994654
10264392721,77.1304363,28.6992884
10264392722,77.1407221,28.699052
10264392723,77.1410262,28.6989211
10264510238,77.1393469,28.7072664
10264510239,77.1386886,28.707799
10264510240,77.1396348,28.7075357
10264510241,77.1389709,28.7080802
10264510242,77.1390858,28.708194
10264510243,77.1388123,28.707923
10264510244,77.1384349,28.7075688
10264537484,77.1615202,28.6792732
10264537485,77.1604054,28.678499
10264537486,77.1631291,28.6804074
10264537487,77.1617754,28.6796574
10264537488,77.1598707,28.6789456
10264537489,77.1605639,28.6794173
10264537490,77.1579263,28.6800921
10264537493,77.1614644,28.6816058
10264537497,77.1605737,28.6809447
10264537498,77.1612649,28.6817023
10264537502,77.1601384,28.6805698
10264537503,77.1603746,28.6802957
10264537505,77.1554354,28.6792986
10264537506,77.155902,28.679262
10264537507,77.1576316,28.6797518
10264537508,77.1574317,28.6798648
10264542479,77.2118122,28.6217706
10264551575,77.1557089,28.6815265
10264551576,77.1554006,28.6814356
10264551578,77.1563063,28.6816426
10264558168,77.1320655,28.7009116
10264558169,77.1318329,28.7006183
10264558170,77.1324596,28.7006335
10264558171,77.1323532,28.7005094
10264558172,77.1319143,28.7010183
10264558173,77.1318114,28.7008874
10264558174,77.1316565,28.7012002
10264558175,77.1315306,28.7010583
10264558187,77.1354554,28.7042042
10264582477,77.1415125,28.7098841
10264582478,77.1411646,28.7095398
10264582479,77.1437298,28.7012407
10264582480,77.1443082,28.7017988
10264630085,77.1594731,28.6834065
10264631486,77.1564167,28.6842487
10264631487,77.1561598,28.6842161
10264635344,77.1390744,28.7095011
10264635346,77.1402299,28.7080986
10264635348,77.1393831,28.7084795
10264640742,77.2064717,28.6236306
10264640759,77.2083757,28.621479
10264640761,77.2077088,28.6221548
10264674473,77.1394431,28.7067512
10264674476,77.1414746,28.7073452
10264674477,77.142345,28.7066248
10264674481,77.134497,28.6999477
10264674482,77.1347868,28.7002368
10264687597,77.1517757,28.6791805
10264687598,77.1506076,28.6790959
10264687599,77.1527277,28.6806383
10264687600,77.1527628,28.6801821
10264687601,77.152807,28.6796553
10264687602,77.1518074,28.6801512
10264710918,77.1547418,28.690934
10264710919,77.1549023,28.6908661
10264722721,77.1327106,28.7020123
10264722722,77.1324887,28.7016661
10264722723,77.1327899,28.7014544
10264722724,77.133167,28.7012013
10264722726,77.126557,28.7002705
10264722727,77.1261792,28.7001296
10264731911,77.1580259,28.6940672
10264731914,77.1581951,28.694128
10264731915,77.1579776,28.6934344
10264731917,77.1581368,28.6934974
10264731920,77.1587456,28.6937223
10264731923,77.1586363,28.6942869
10264731924,77.15875,28.6940555
10264731925,77.15618,28.6930317
10264731927,77.1550427,28.6914303
10264731929,77.1548458,28.6911201
10264731931,77.1555249,28.6910802
10264731932,77.1552661,28.6912169
10264734575,77.2622477,28.6918054
10264734576,77.2628812,28.6916384
10264734577,77.2621102,28.6920809
10264734578,77.2634568,28.6928325
10264734580,77.2633944,28.6923035
10264734581,77.2641789,28.6925511
10264734582,77.263964,28.6920965
10264734583,77.2640765,28.6923344
10264734584,77.2647087,28.6920865
10264734585,77.2641664,28.6933694
10264734586,77.2648462,28.6931177
10264734587,77.264927,28.6932999
10264734589,77.2645433,28.6932299
10264734590,77.2641017,28.6931955
10264734591,77.2643861,28.6930843
10264734592,77.2642268,28.6927343
10264734593,77.2623486,28.6938664
10264734594,77.2625453,28.6937706
10264734595,77.2625272,28.6937427
10264734596,77.2627208,28.6936421
10264734597,77.2641939,28.6942033
10264734598,77.2642711,28.6943751
10264740840,77.2703525,28.6944415
10264740842,77.2711762,28.6941914
10264740843,77.2705687,28.6941428
10264740844,77.2706288,28.6943657
10264740845,77.27145,28.6942668
10264740847,77.2700231,28.693088
10264740850,77.2716222,28.6941661
10264740853,77.2715166,28.693036
10264740854,77.2729085,28.692828
10264740856,77.2733326,28.6932907
10264740857,77.2732863,28.6931684
10264740858,77.272521,28.6935574
10264740859,77.2726196,28.6937535
10264740860,77.2727779,28.6940643
10264740861,77.2723536,28.6940063
10264740862,77.2726727,28.6938583
10264740866,77.2740364,28.6934515
10264740870,77.2737001,28.6937406
10264740871,77.2741123,28.6935452
10264740872,77.2724081,28.6942342
10264740873,77.2725838,28.6945942
10264740874,77.2725254,28.6944977
10264740875,77.2737827,28.6939159
10264740877,77.2741549,28.694346
10264740878,77.2732195,28.6945071
10264740879,77.2739567,28.6941341
10264740880,77.2737453,28.6942411
10264740881,77.2735843,28.6940077
10264740882,77.2736791,28.6937498
10264740885,77.2747088,28.6934867
10264740886,77.2743557,28.6932772
10264740887,77.274073,28.6930344
10264740889,77.2749943,28.6936651
10264740890,77.2750168,28.693687
10264740891,77.2753246,28.6936852
10264740892,77.2752997,28.6934509
10264740893,77.275306,28.6932436
10264740894,77.2753111,28.6930866
10264740895,77.2753284,28.6929237
10264740899,77.2750897,28.6914858
10264740900,77.2751877,28.6917563
10264740901,77.275325,28.6917161
10264740902,77.2750178,28.6924194
10264740903,77.2752955,28.6923909
10264740904,77.2750274,28.6927253
10264740905,77.2753214,28.6926956
10264740907,77.2746113,28.6921219
10264740908,77.2746346,28.6922999
10264741988,77.204623,28.6266453
10264741989,77.2032693,28.6260352
10264742710,77.2743134,28.6927027
10264742711,77.274847,28.6926557
10264742712,77.2746692,28.6926714
10264742713,77.2758642,28.6946324
10264742714,77.2758656,28.6941221
10264742715,77.2755481,28.694544
10264742716,77.275583,28.6941041
10264742717,77.2752759,28.6944349
10264742718,77.2752967,28.6940662
10264743464,77.1551632,28.6915999
10264743465,77.1554286,28.6914556
10264743467,77.1556459,28.6912452
10264743469,77.1557499,28.6913852
10264743470,77.1558878,28.6916528
10264743471,77.15624,28.6914778
10264743472,77.1563617,28.6916685
10264743475,77.1561702,28.6919397
10264743476,77.155715,28.6924047
10264743479,77.1563177,28.6921966
10264743480,77.1559408,28.6927269
10264743481,77.1561923,28.6925887
10264743483,77.1565196,28.6925025
10264743493,77.1567792,28.6928759
10264743494,77.1563701,28.6932054
10264743495,77.1565516,28.6931087
10264746257,77.2655654,28.6820807
10264746258,77.2643963,28.6824116
10264746259,77.2638223,28.6826441
10264746260,77.2641121,28.6824791
10264746268,77.2605984,28.6790003
10264746269,77.2595553,28.6791915
10264746270,77.2596177,28.6794372
10264746271,77.2598705,28.6791341
10264746272,77.2599327,28.6793825
10264746273,77.2591774,28.679101
10264746274,77.2601632,28.6789287
10264746275,77.2605794,28.6788503
10264746276,77.2568385,28.6797073
10264746277,77.2573489,28.6796346
10264746278,77.263573,28.6922788
10264746280,77.263367,28.6916795
10264746281,77.2635462,28.6916455
10264746282,77.2636442,28.6919924
10264746283,77.26436,28.6914377
10264752120,77.2630582,28.6932117
10264752121,77.2632708,28.6931245
10264752123,77.2633599,28.6928778
10264752124,77.2635723,28.6938441
10264752125,77.2697676,28.6823273
10264752127,77.269895,28.6820518
10264752128,77.2702007,28.6819574
10264752129,77.2698526,28.6822959
10264752130,77.2700856,28.6829358
10264752131,77.2693677,28.682452
10264752132,77.2696304,28.6830722
10264752134,77.2690415,28.6884938
10264752135,77.2688453,28.6879834
10264752136,77.2689401,28.6882301
10264752137,77.2690915,28.688673
10264752138,77.2694115,28.6883856
10264752140,77.2691792,28.6877998
10264752141,77.2661277,28.6872041
10264752142,77.2679224,28.6874279
10264752143,77.2678574,28.6872037
10264752145,77.2666177,28.6873241
10264752146,77.2664789,28.6875707
10264752148,77.2676478,28.6870562
10264752149,77.2677156,28.6872415
10264752150,77.2656801,28.6873492
10264752151,77.2655831,28.6871534
10264752157,77.2682032,28.6895724
10264752158,77.2686534,28.68962
10264752160,77.2691929,28.6898367
10264752161,77.267546,28.689834
10264752164,77.2667638,28.679477
10264757552,77.2581244,28.6817927
10264757553,77.2580603,28.6814064
10264757554,77.2585398,28.6816472
10264757555,77.2587471,28.6825022
10264757558,77.2584236,28.6821274
10264757559,77.2586442,28.6820778
10264757560,77.2638194,28.6807005
10264757561,77.2639333,28.6811988
10264757562,77.2634993,28.6807593
10264757563,77.2633124,28.6799805
10264757564,77.264089,28.68065
10264757565,77.2639118,28.6798803
10264757566,77.2647378,28.6888428
10264757568,77.26585,28.6887039
10264757569,77.2658516,28.6889019
10264757570,77.2658332,28.6885038
10264757573,77.2541876,28.6881636
10264757574,77.2554077,28.688269
10264757575,77.2601545,28.6891466
10264757582,77.2592935,28.6878661
10264757583,77.2685929,28.6926811
10264757585,77.2682228,28.6926819
10264758925,77.1562702,28.6915251
10264758926,77.1564871,28.6914221
10264758927,77.1569305,28.6912025
10264758928,77.1567889,28.6912733
10264764670,77.2064322,28.6242554
10264764673,77.2056465,28.6245293
10264770169,77.1574499,28.6925053
10264770170,77.1575684,28.6922451
10264770171,77.157622,28.6919247
10264770172,77.1574851,28.6922157
10264770173,77.1577687,28.6919782
10264770175,77.1572406,28.6924301
10264770176,77.1573245,28.6922379
10264770177,77.1572611,28.6921314
10264770178,77.1576669,28.6925844
10264770179,77.1577693,28.6923601
10264770180,77.1578261,28.6926424
10264770181,77.1579418,28.6923925
10264770182,77.1580599,28.692728
10264770183,77.1581894,28.6924492
10264770185,77.1582266,28.6921453
10264770187,77.1583883,28.6922043
10264770188,77.1584597,28.6925694
10264770189,77.15827,28.6928044
10264770190,77.1583858,28.6925586
10264770191,77.1584309,28.6928629
10264770192,77.1585398,28.6926167
10264770193,77.1586503,28.6929427
10264770194,77.1587769,28.692681
10264770196,77.1588341,28.692367
10264770198,77.1589893,28.6924238
10264770199,77.1588759,28.6930315
10264770202,77.1590343,28.6930943
10264770203,77.1593953,28.6928928
10264770205,77.1594334,28.6925867
10264770206,77.1548035,28.6904667
10264770208,77.1549358,28.690306
10264773209,77.156246,28.6898805
10264773210,77.1564094,28.690118
10264773211,77.1565652,28.6903656
10264773215,77.1574858,28.6912574
10264778468,77.2578775,28.6925063
10264778470,77.2581537,28.6928985
10264778471,77.2581209,28.6924879
10264778473,77.2575116,28.6929938
10264778474,77.2573841,28.6921613
10264778475,77.2686665,28.692235
10264778476,77.268193,28.6922939
10264778477,77.2556262,28.6902571
10264778478,77.2560392,28.6901544
10264778479,77.2562824,28.6901512
10264778481,77.2562888,28.6899042
10264778482,77.2572191,28.6904616
10264782138,77.1568504,28.6895609
10264782139,77.1576665,28.6911731
10264782144,77.1581145,28.6914855
10264782149,77.1590887,28.6919381
10264782553,77.2763042,28.6938225
10264782554,77.2740083,28.6913716
10264782556,77.2737666,28.6919991
10264782557,77.2722466,28.6912805
10264782558,77.2725543,28.6912648
10264782559,77.2733796,28.6910489
10264782560,77.273411,28.6912676
10264782561,77.2735092,28.6917396
10264782562,77.2710963,28.6916293
10264782563,77.271547,28.6915079
10264782564,77.2722096,28.6915697
10264782565,77.2719886,28.691587
10264782566,77.2707505,28.6912252
10264782567,77.2709961,28.6911834
10264782568,77.2707894,28.6924344
10264782569,77.2710381,28.6924485
10264782570,77.2709371,28.6920263
10264782571,77.270922,28.6907659
10264782575,77.2721113,28.6904922
10264782576,77.2720917,28.6904232
10264782577,77.2725607,28.6904123
10264782579,77.2717515,28.6907209
10264782580,77.2721757,28.690638
10264782581,77.2723724,28.6899267
10264782582,77.2726464,28.6898988
10264782583,77.2735924,28.6901788
10264782584,77.2736493,28.6903365
10264782585,77.2735735,28.6903339
10264782586,77.2753585,28.6899469
10264782587,77.2765863,28.6897656
10264782588,77.2764348,28.6894402
10264782591,77.2760569,28.6920211
10264782592,77.2758798,28.6916357
10264782593,77.2756507,28.6917111
10264782594,77.2755334,28.6914138
10264782595,77.2754038,28.6911336
10264782596,77.2757204,28.692109
10264782597,77.2755007,28.6913432
10264782600,77.275912,28.6914685
10264782601,77.2755934,28.691566
10264782602,77.2758304,28.6913316
10264782603,77.2754544,28.691243
10264782604,77.2756695,28.6911628
10264783136,77.1608657,28.6904255
10264783140,77.1610869,28.6899245
10264794922,77.1593831,28.690568
10264794923,77.15849,28.6899006
10264794924,77.1585094,28.6898906
10264794925,77.1582814,28.6895204
10264794926,77.158219,28.6900406
10264794927,77.1579027,28.6895496
10264794928,77.1576847,28.6891341
10264794930,77.1577102,28.6896299
10264794931,77.1574709,28.6892426
10264794932,77.1574266,28.6897696
10264794934,77.1579529,28.688998
10264794935,77.1581617,28.6893204
10264794936,77.1582295,28.6888577
10264794937,77.1587936,28.6897438
10264794938,77.1587899,28.6885733
10264794939,77.1589695,28.688845
10264794940,77.1584019,28.6891284
10264794941,77.1591924,28.6891824
10264794942,77.1586148,28.6894629
10264795333,77.2763781,28.6915801
10264795334,77.2773841,28.6911898
10264795335,77.2765131,28.6918672
10264795336,77.2775473,28.6914793
10264795337,77.2777478,28.6917857
10264795338,77.2780429,28.691596
10264795339,77.2754739,28.6923843
10264795340,77.2773425,28.6925951
10264795341,77.2774301,28.692736
10264795345,77.2774952,28.6933663
10264795346,77.2777918,28.6932392
10264795348,77.2778949,28.6932423
10264795349,77.2778365,28.694029
10264795352,77.2776281,28.6936181
10264795353,77.2793273,28.6931416
10264795355,77.2788138,28.6928381
10264795356,77.2787191,28.6936453
10264795358,77.2791561,28.6936716
10264795359,77.2795006,28.6935235
10264795360,77.2795165,28.693743
10264795365,77.2798143,28.6942469
10264795366,77.2772379,28.6944576
10264795367,77.277186,28.6941897
10264795368,77.2771518,28.6940039
10264795369,77.2768442,28.6945727
10264795370,77.2768427,28.6942037
10264795371,77.2795213,28.6923181
10264795372,77.279145,28.6925018
10264796866,77.269871,28.6805064
10264796867,77.2695865,28.6806278
10264796868,77.2688125,28.6787988
10264796869,77.2684621,28.6789568
10264796870,77.2653679,28.6925113
10264796871,77.2653482,28.6930161
10264796872,77.2651426,28.6925646
10264796873,77.2602742,28.6940466
10264796874,77.2577729,28.68817
10264796875,77.2579725,28.6882657
10264796876,77.2582299,28.6883672
10264796878,77.258619,28.6883599
10264796879,77.2588782,28.688363
10264796880,77.2591415,28.6883797
10264796881,77.2600758,28.6884121
10264796882,77.2599583,28.6884427
10264796883,77.2576901,28.6824539
10264796884,77.257858,28.6829878
10264797964,77.2686989,28.6867185
10264797965,77.269265,28.6867521
10264797966,77.2687904,28.6869201
10264797967,77.2683767,28.6870315
10264797968,77.2683402,28.6869282
10264797969,77.2680051,28.6869999
10264797970,77.2677017,28.6887209
10264797972,77.2679005,28.68914
10264797973,77.2678735,28.6887054
10264797974,77.2651719,28.6894096
10264797975,77.2644464,28.6894413
10264797976,77.2644106,28.6891861
10264797977,77.2647518,28.6891362
10264797978,77.2640921,28.6892142
10264797979,77.2627785,28.6893512
10264797981,77.2640991,28.6892842
10264797982,77.2603414,28.6924161
10264797984,77.2598995,28.6924124
10264797985,77.2621337,28.6924984
10264797987,77.261199,28.6922287
10264797988,77.262065,28.6923865
10264797992,77.261028,28.6926289
10264797993,77.2619544,28.6922063
10264797997,77.2609179,28.6924241
10264797998,77.2623016,28.6929104
10264797999,77.2621869,28.6926289
10264798000,77.261471,28.6928265
10264798001,77.2613086,28.6928872
10264798002,77.2626743,28.69255
10264798003,77.2615473,28.6933067
10264798004,77.2617755,28.6937144
10264798005,77.2618133,28.6932169
10264798006,77.262034,28.6936172
10264798007,77.2616609,28.6935096
10264798008,77.2619273,28.6934236
10264812909,77.2621568,28.6931184
10264812910,77.2673046,28.6940348
10264812911,77.2674293,28.6942699
10264826328,77.1965909,28.5671263
10264826329,77.1962208,28.5667127
10264832609,77.285197,28.6435969
10264832610,77.2852236,28.6438468
10264832611,77.2852395,28.6440293
10264832612,77.2852556,28.644191
10264832613,77.2852694,28.6444088
10264832614,77.2852701,28.645028
10264832615,77.2852852,28.6452874
10264832616,77.2852602,28.6455356
10264851289,77.1613943,28.6879661
10264851290,77.1614121,28.6886889
10264851291,77.1604751,28.6875341
10264851292,77.160621,28.6872283
10264868321,77.2866032,28.6789599
10264868322,77.2866828,28.6791249
10264868323,77.2867452,28.6792809
10264868324,77.286807,28.6794334
10264868325,77.2870979,28.6793446
10264868328,77.2879141,28.6791238
10264868330,77.2862018,28.6796277
10264868332,77.2875013,28.6791529
10264868333,77.2873611,28.6798179
10264868334,77.2872373,28.6797245
10264868335,77.285199,28.6795799
10264868336,77.2853099,28.6797961
10264868337,77.2832917,28.679075
10264868338,77.2819199,28.6792615
10264868339,77.2831317,28.6792547
10264868340,77.2819886,28.6790769
10264868341,77.2819823,28.6789698
10264868342,77.2815635,28.6789643
10264868343,77.2810231,28.6791044
10266701350,77.2704486,28.6792511
10266701351,77.2712248,28.67898
10266701353,77.2709815,28.679065
10266701354,77.270589,28.6795987
10266701355,77.2711361,28.6794096
10266701356,77.2712057,28.6795561
10266701358,77.270911,28.6801428
10266701359,77.2715422,28.6800996
10266701360,77.2710019,28.6802994
10266701361,77.2713304,28.6797717
10266701363,77.2724358,28.679483
10266701364,77.2705187,28.6804068
10266701365,77.270756,28.6803044
10266701366,77.2707631,28.6816492
10266701368,77.270463,28.680838
10266701369,77.2705812,28.6815412
10266701370,77.2707103,28.681503
10266701371,77.2709469,28.6814278
10266701372,77.2712418,28.6813402
10266701373,77.2710938,28.6813842
10266701374,77.2709264,28.6809473
10266701375,77.2710859,28.6809242
10266701377,77.2715027,28.681409
10266701378,77.2713915,28.6819035
10266701379,77.2716324,28.681844
10266701380,77.2713279,28.6819176
10266701381,77.2714575,28.6823387
10266701382,77.2715793,28.6827541
10266701383,77.2716263,28.682955
10266701384,77.2716715,28.683153
10266701385,77.2718406,28.6823241
10266701387,77.2723853,28.6823931
10266701388,77.2725848,28.6827203
10266701390,77.2729082,28.6834571
10266701393,77.2723808,28.6834383
10266701394,77.2708515,28.6837678
10266701395,77.2718971,28.6835661
10266701396,77.2707994,28.6834817
10266701398,77.2713232,28.6835502
10266701399,77.2733695,28.6832948
10266701400,77.2733036,28.6831461
10266701408,77.2724684,28.6801655
10266707747,77.2732361,28.6840903
10266707753,77.2729934,28.6841011
10266707754,77.2729909,28.6844737
10266707755,77.2727231,28.6850718
10266707756,77.2727486,28.6847352
10266707757,77.2727719,28.6844403
10266707758,77.272733,28.6849412
10266707759,77.2730472,28.6849464
10266707760,77.2709513,28.6845343
10266707768,77.2727503,28.6847137
10266707773,77.2732094,28.6852464
10266707776,77.2729168,28.6852709
10266707777,77.2731992,28.6849757
10266707780,77.2730598,28.6851669
10266707781,77.273558,28.6850765
10266707782,77.2736975,28.6851331
10266707783,77.2734448,28.6856342
10266707785,77.2734023,28.6853725
10266707786,77.2738414,28.6849931
10266707789,77.2742238,28.6844085
10266707790,77.2743686,28.6841249
10266707791,77.2740767,28.6846754
10266707792,77.2738862,28.685481
10266707793,77.2741831,28.6852559
10266707794,77.2748043,28.6846218
10266707795,77.2731308,28.6858913
10266707796,77.2712492,28.6848448
10266707797,77.2720918,28.6848692
10266707798,77.2716617,28.6853174
10266707799,77.2724499,28.6853127
10266707800,77.271715,28.685676
10266707801,77.2724173,28.6856467
10266707802,77.270988,28.6859227
10266707803,77.2702647,28.6858787
10266707804,77.2709786,28.685689
10266707806,77.274951,28.6857512
10266707808,77.275323,28.6865052
10266708773,77.1429415,28.6928221
10266708776,77.1416762,28.6926169
10266708778,77.1431923,28.6925973
10266708779,77.143083,28.6914667
10266708780,77.1433313,28.6916237
10266708781,77.1423398,28.6924039
10266709091,77.1429148,28.6940221
10266709092,77.1426591,28.6939342
10266709101,77.141796,28.6941539
10266709309,77.2725385,28.6803128
10266709310,77.2726185,28.6804987
10266709311,77.2727923,28.6804417
10266709312,77.2727215,28.6802488
10266715104,77.160098,28.6822373
10266715107,77.1591681,28.6830619
10266719924,77.1416557,28.6933417
